media_type, title, status, release_date, episode_count
"1", "houjikuu Robo Megur", "UPCOMING", "2000-01-01", "0"
"1", "houjikuu Romanesque Samy: Missing 9", "FINISHED", "1986-07-01", "1"
"1", "houjikuu Seiki Orgus", "FINISHED", "1983-07-01", "35"
"1", "houjikuu Seiki Orguss 0", "FINISHED", "1993-10-01", "6"
"1", "houjikuu Seiki Orguss Memoria", "FINISHED", "1985-01-01", "2"
"1", "houjikuu Yousai Macross II: Lovers Agai", "FINISHED", "1992-04-01", "6"
"1", "houjikuu Yousai Macross: Ai Oboete Imasu k", "FINISHED", "1984-07-01", "1"
"1", "houjikuu Yousai Macross: Flash Back 201", "FINISHED", "1987-04-01", "1"
"1", "houjin Densetsu Urotsukidouj", "FINISHED", "1987-01-01", "3"
"1", "houjin Densetsu Urotsukidouji ", "FINISHED", "1991-07-01", "1"
"1", "houjin Densetsu Urotsukidouji 5: Kanketsu-he", "FINISHED", "1996-10-01", "1"
"1", "houjin Densetsu Urotsukidouji Movi", "FINISHED", "1989-01-01", "1"
"1", "houjin Densetsu Urotsukidouji: Inferno Roa", "FINISHED", "1993-10-01", "3"
"1", "houjin Densetsu Urotsukidouji: Mirai-he", "FINISHED", "1992-10-01", "4"
"1", "houjin Gakuen Gowcaizer: The Voltage Fighter", "FINISHED", "1996-07-01", "3"
"1", "houjin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu", "FINISHED", "2019-10-01", "12"
"1", "houjin Lock", "FINISHED", "1984-01-01", "1"
"1", "houjin Locke Specia", "FINISHED", "1979-01-01", "1"
"1", "houjin Locke: Lord Leo", "FINISHED", "1989-10-01", "3"
"1", "houjin Locke: Mirror Rin", "FINISHED", "2000-10-01", "1"
"1", "houjin Locke: Shinsekai Senta", "FINISHED", "1991-07-01", "2"
"1", "houjin Sentai Baratac", "FINISHED", "1977-07-01", "31"
"1", "houju Kishin Dancougar: Hakunetsu no Shuusho", "UNKNOWN", "2000-01-01", "4"
"1", "houjuu Densetsu Gestal", "FINISHED", "1997-01-01", "2"
"1", "houjuu Gig", "FINISHED", "2016-01-01", "3"
"1", "houjuu Kishin Dancouga", "FINISHED", "1985-04-01", "38"
"1", "houjuu Kishin Dancougar: God Bless Dancouga", "FINISHED", "1987-04-01", "1"
"1", "houjuu Kishin Dancougar: Hakunetsu no Shuusho", "FINISHED", "1989-10-01", "4"
"1", "houjuu Kishin Dancougar: Juusenki-tai Song", "FINISHED", "1986-01-01", "1"
"1", "houjuu Kishin Dancougar: Ushinawareta Mono-tachi e no Chinkonk", "FINISHED", "1986-04-01", "1"
"1", "houjuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requie", "FINISHED", "1986-04-01", "1"
"1", "houjuu Kishin Dancougar: Ushinawareta Monotachi e no Requie", "FINISHED", "1986-04-01", "1"
"1", "houjuushin Gravio", "FINISHED", "2002-10-01", "13"
"1", "houjuushin Gravion Zwe", "FINISHED", "2004-01-01", "12"
"1", "houkadou Girl ", "FINISHED", "2019-04-01", "12"
"1", "houkadou Girl ⅙: Nona Omoide Kirok", "FINISHED", "2019-01-01", "12"
"1", "houkadou Girl ⅙: Nona Video Nikk", "FINISHED", "2019-01-01", "40"
"1", "houkou Sennin Haruk", "FINISHED", "2009-07-01", "3"
"1", "houkou Tenshi Escalaye", "FINISHED", "2002-07-01", "3"
"1", "hounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen", "FINISHED", "2013-01-01", "1"
"1", "hounouryoku Shoujo Barabanb", "FINISHED", "1985-04-01", "1"
"1", "houon Senshi Borgma", "FINISHED", "1988-04-01", "35"
"1", "houon Senshi Borgman 2: Shin Seiki 205", "FINISHED", "1993-10-01", "3"
"1", "houon Senshi Borgman Second: Shin Seiki 205", "FINISHED", "1993-10-01", "3"
"1", "houon Senshi Borgman: Lovers Rai", "FINISHED", "1990-10-01", "1"
"1", "houon Senshi Borgman: Madnight Gigs", "FINISHED", "1989-01-01", "1"
"1", "houon Senshi Borgman: Madnight☆Gigs", "FINISHED", "1989-01-01", "1"
"1", "houriki Robo Galat", "FINISHED", "1984-10-01", "25"
"1", "houshin Hime Dangaizer ", "FINISHED", "1999-10-01", "4"
"1", "housoku Henkei Gyrozette", "FINISHED", "2012-10-01", "51"
"1", "housoku Spinne", "FINISHED", "1998-10-01", "22"
"1", "houyaku Hyakunin Isshu: Uta Koi", "FINISHED", "2012-07-01", "13"
"1", "houyaku Hyakuninisshu: Uta Koi", "FINISHED", "2012-07-01", "13"
"1", "houyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kinto", "FINISHED", "2013-01-01", "1"
"1", "hristma", "FINISHED", "2010-10-01", "1"
"1", "hristmas Caro", "FINISHED", "1991-01-01", "1"
"1", "hristmas Morgu", "FINISHED", "2010-10-01", "1"
"1", "hrno Crusad", "FINISHED", "2003-10-01", "24"
"1", "hrno Crusade: Az demo Wakaru Chrno Crusade Kouz", "FINISHED", "2004-04-01", "11"
"1", "hrome Shelled Regio", "FINISHED", "2009-01-01", "24"
"1", "hronicle: Cosmos P", "UNKNOWN", "2019-01-01", "1"
"1", "hronicles of the Going Home Club: Miniature Theate", "UNKNOWN", "2013-01-01", "6"
"1", "hronu", "FINISHED", "2014-01-01", "1"
"1", "hu Feng: B.E.", "FINISHED", "2015-07-01", "6"
"1", "hu Feng: Be", "FINISHED", "2015-07-01", "6"
"1", "hu Feng: Bee (New Version", "UNKNOWN", "2000-01-01", "0"
"1", "hu Feng: SO", "UPCOMING", "2020-01-01", "12"
"1", "hu Shite Agechau: Oshikake Oneesan no Seikou Chiryo", "FINISHED", "2013-01-01", "2"
"1", "hu-Bra!", "FINISHED", "2010-01-01", "12"
"1", "hu^", "FINISHED", "1997-10-01", "1"
"1", "huan Shu Zijiu Zhina", "UNKNOWN", "2000-01-01", "0"
"1", "huan Shu Zijiu Zhina", "UNKNOWN", "2000-01-01", "3"
"1", "huan Shu Zijiu Zhina", "CURRENTLY", "2020-07-01", "10"
"1", "huan Zi: Jin Sheng Yua", "UNKNOWN", "2008-01-01", "1"
"1", "huangzao De Jinhu", "FINISHED", "2019-01-01", "1"
"1", "huanyue Huoxian: Youling Jihu", "FINISHED", "2019-07-01", "13"
"1", "huck Shimezo", "FINISHED", "2019-01-01", "1"
"1", "huizhi Shiji", "FINISHED", "2019-04-01", "12"
"1", "huizhi Shijie: Dizhonghai Mei Shaonia", "FINISHED", "2019-01-01", "12"
"1", "hulan feat. Hatsune Mik", "FINISHED", "2017-01-01", "1"
"1", "huldong! Super Wing", "FINISHED", "2013-10-01", "52"
"1", "huldong! Super Wings ", "FINISHED", "2017-04-01", "52"
"1", "huldong! Super Wings ", "FINISHED", "2018-10-01", "40"
"1", "hunko no nande", "FINISHED", "2015-01-01", "1"
"1", "huntian Huahua Zhonghua Bowugua", "FINISHED", "2006-04-01", "5"
"1", "hurazim", "FINISHED", "2005-01-01", "1"
"1", "huu-gakusei: Super Delux", "FINISHED", "2011-04-01", "1"
"1", "huu-gakusei: Universal Sukoyak", "FINISHED", "2012-04-01", "1"
"1", "huubyou Gekihatsu Bo", "FINISHED", "2019-10-01", "11"
"1", "huubyou Gekihatsu Boy (Music", "FINISHED", "2015-01-01", "1"
"1", "huubyou Gekihatsu Boy OV", "FINISHED", "2020-04-01", "1"
"1", "huubyou Gekihatsu Boy Specia", "FINISHED", "2020-01-01", "1"
"1", "huuchuu Banba", "FINISHED", "1970-01-01", "1"
"1", "huugakuse", "FINISHED", "2011-04-01", "2"
"1", "huuhai Lemon Love 30", "FINISHED", "1985-10-01", "1"
"1", "huuhai Lemon Love 30S - Ame ni Nurete m", "UNKNOWN", "1985-01-01", "1"
"1", "huuhai Lemon: Love 30s - Ame ni Nurete m", "FINISHED", "1985-10-01", "1"
"1", "huuka Ichiban", "FINISHED", "1997-04-01", "52"
"1", "huukan Kanriroku Tonegaw", "FINISHED", "2018-07-01", "24"
"1", "huuken Mochi Shib", "UNKNOWN", "2000-01-01", "4"
"1", "huukichi wa Kaett", "FINISHED", "1929-01-01", "1"
"1", "huuko Video-ya no Onna Ten`in ", "FINISHED", "2016-10-01", "1"
"1", "huuko Video-ya no Onna Tenin ", "FINISHED", "2016-10-01", "1"
"1", "huumon no Ooi Ryourite", "FINISHED", "1958-10-01", "1"
"1", "huumon no Ooi Ryouriten (1958", "UNKNOWN", "1958-01-01", "1"
"1", "huumon no Ooi Ryouriten (1991", "FINISHED", "1991-01-01", "1"
"1", "huumon no Ooi Ryouriten (1993", "FINISHED", "1993-07-01", "1"
"1", "huunen Pun", "FINISHED", "2004-01-01", "1"
"1", "huunibyou demo Koi ga Shitai", "FINISHED", "2012-10-01", "12"
"1", "huunibyou demo Koi ga Shitai! Lit", "FINISHED", "2012-07-01", "6"
"1", "huunibyou demo Koi ga Shitai! Movie: Take On M", "FINISHED", "2018-01-01", "1"
"1", "huunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session", "FINISHED", "2018-01-01", "3"
"1", "huunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijo", "FINISHED", "2017-10-01", "24"
"1", "huunibyou demo Koi ga Shitai! Re", "FINISHED", "2014-01-01", "12"
"1", "huunibyou demo Koi ga Shitai! Ren Lit", "FINISHED", "2013-10-01", "6"
"1", "huunibyou demo Koi ga Shitai! Ren Special", "FINISHED", "2014-01-01", "7"
"1", "huunibyou demo Koi ga Shitai! Ren: The Rikka War", "FINISHED", "2014-07-01", "1"
"1", "huunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijo", "FINISHED", "2012-10-01", "7"
"1", "huunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noe", "FINISHED", "2013-04-01", "1"
"1", "huunibyou demo Koi ga Shitai!: Kirameki no… Slapstick Noe", "FINISHED", "2013-07-01", "1"
"1", "huusotsu Worker kara Hajimeru Koukou Seikats", "CURRENTLY", "2018-10-01", "0"
"1", "huusotsu Worker kara Hajimeru Koukou Seikats", "FINISHED", "2018-10-01", "20"
"1", "huuzumo", "FINISHED", "2010-01-01", "1"
"1", "HVRCHES: Out Of My Hea", "UNKNOWN", "2018-01-01", "1"
"1", "häoS;Chil", "FINISHED", "2017-01-01", "12"
"1", "häoS;Child Episode ", "FINISHED", "2017-01-01", "1"
"1", "häoS;Child: Silent Sk", "FINISHED", "2017-04-01", "1"
"1", "häoS;HEA", "FINISHED", "2008-10-01", "12"
"1", "ider no You ni Kotoba ga Wakiagar", "UPCOMING", "2020-01-01", "1"
"1", "igarettes and Ashe", "UNKNOWN", "1965-01-01", "1"
"1", "ike Wu Liuq", "FINISHED", "2018-04-01", "10"
"1", "ike Wu Liuqi Fanwa", "FINISHED", "2018-07-01", "4"
"1", "inderella Bo", "FINISHED", "2003-07-01", "13"
"1", "inderella Expres", "FINISHED", "1989-07-01", "1"
"1", "inderella Girls Gekijo", "FINISHED", "2017-04-01", "13"
"1", "inderella Girls Gekijou 2nd Seaso", "FINISHED", "2017-10-01", "13"
"1", "inderella Girls Gekijou 2nd Season Special", "FINISHED", "2017-10-01", "3"
"1", "inderella Girls Gekijou 3rd Seaso", "FINISHED", "2018-07-01", "13"
"1", "inderella Girls Gekijou 3rd Season Special", "FINISHED", "2018-07-01", "3"
"1", "inderella Girls Gekijou CLIMAX SEASO", "FINISHED", "2019-04-01", "13"
"1", "inderella Girls Gekijou CLIMAX SEASON Special", "FINISHED", "2019-07-01", "3"
"1", "inderella Girls Gekijou Special", "FINISHED", "2017-04-01", "2"
"1", "inderella Girls Gekijou: 5 Shuunen Kinen Short Anim", "FINISHED", "2016-10-01", "1"
"1", "inderella Girls Gekijou: Climax Seaso", "FINISHED", "2019-04-01", "13"
"1", "inderella Girls Gekijou: Climax Season Special", "FINISHED", "2019-04-01", "3"
"1", "inderella Girls Gekijou: Extra Stag", "CURRENTLY", "2020-01-01", "0"
"1", "inderella Girls Gekijou: Kayou Cinderella Theate", "FINISHED", "2017-04-01", "13"
"1", "inderella Girls Gekijou: Kayou Cinderella Theater 2nd Seaso", "FINISHED", "2017-10-01", "13"
"1", "inderella Girls Gekijou: Kayou Cinderella Theater 3rd Seaso", "FINISHED", "2018-07-01", "7"
"1", "inderella Girls Gekijou: Kayou Cinderella Theater 4th Seaso", "FINISHED", "2019-04-01", "7"
"1", "inderella Girls Gekijou: Kayou Cinderella Theater CLIMAX SEASO", "FINISHED", "2019-04-01", "7"
"1", "inderella Monogatar", "FINISHED", "1996-04-01", "26"
"1", "inderella Monogatari Movi", "UNKNOWN", "1996-01-01", "1"
"1", "ine Mileage Card x Asa Da yo! Kaishai", "FINISHED", "2017-01-01", "1"
"1", "innamon no Parad", "FINISHED", "2012-04-01", "1"
"1", "innamon the Movi", "FINISHED", "2007-10-01", "1"
"1", "interrier-jou no Hanamuk", "FINISHED", "1954-01-01", "1"
"1", "iphe", "FINISHED", "1989-01-01", "1"
"1", "ircl", "FINISHED", "2014-07-01", "1"
"1", "ircle", "FINISHED", "2012-07-01", "1"
"1", "irclet Princes", "FINISHED", "2019-01-01", "12"
"1", "ircuit Angel: Ketsui no Starting Gri", "FINISHED", "1987-04-01", "1"
"1", "ircuit no Ookami II: Modena no Ke", "FINISHED", "1990-10-01", "1"
"1", "ircu", "FINISHED", "2018-01-01", "1"
"1", "irque le Coeu", "FINISHED", "2015-01-01", "1"
"1", "itru", "FINISHED", "2018-01-01", "12"
"1", "ity Hunte", "FINISHED", "1987-04-01", "51"
"1", "ity Hunter '9", "FINISHED", "1991-04-01", "13"
"1", "ity Hunter ", "FINISHED", "1988-04-01", "63"
"1", "ity Hunter ", "FINISHED", "1989-10-01", "13"
"1", "ity Hunter `9", "FINISHED", "1991-04-01", "13"
"1", "ity Hunter Movi", "FINISHED", "2019-01-01", "1"
"1", "ity Hunter Movie: Shinjuku Private Eye", "FINISHED", "2019-01-01", "1"
"1", "ity Hunter Special: Goodbye My Sweethear", "FINISHED", "1997-04-01", "1"
"1", "ity Hunter Special: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saig", "FINISHED", "1999-04-01", "1"
"1", "ity Hunter Special: The Secret Servic", "FINISHED", "1996-01-01", "1"
"1", "ity Hunter: Ai to Shukumei no Magnu", "FINISHED", "1989-04-01", "1"
"1", "ity Hunter: Bay City War", "FINISHED", "1990-07-01", "1"
"1", "ity Hunter: Death of the Vicious Criminal Ryo Saeb", "UNKNOWN", "1999-04-01", "1"
"1", "ity Hunter: Goodbye My Sweethear", "FINISHED", "1997-04-01", "1"
"1", "ity Hunter: Hyakuman Dollar no Inbo", "FINISHED", "1990-07-01", "1"
"1", "ity Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saig", "FINISHED", "1999-04-01", "1"
"1", "ity Hunter: Ryo no Propos", "FINISHED", "2016-07-01", "1"
"1", "ity Hunter: Ryou no Propos", "FINISHED", "2016-04-01", "1"
"1", "ity Hunter: Ryou no Propos", "UNKNOWN", "2015-01-01", "1"
"1", "ity Hunter: Shinjuku Private Eye", "FINISHED", "2019-01-01", "1"
"1", "ity Hunter: The Secret Servic", "FINISHED", "1996-01-01", "1"
"1", "lamp Gakuen Tanteida", "FINISHED", "1997-04-01", "26"
"1", "LAMP in Wonderlan", "FINISHED", "1994-10-01", "1"
"1", "LAMP in Wonderland ", "FINISHED", "2007-10-01", "1"
"1", "lanna", "FINISHED", "2007-10-01", "23"
"1", "lannad After Stor", "UNKNOWN", "2008-10-01", "24"
"1", "lannad Movi", "FINISHED", "2007-07-01", "1"
"1", "lannad: After Stor", "FINISHED", "2008-10-01", "24"
"1", "lannad: After Story - Mou Hitotsu no Sekai, Kyou-he", "FINISHED", "2009-07-01", "1"
"1", "lannad: Mou Hitotsu no Sekai - Tomoyo-he", "FINISHED", "2008-07-01", "1"
"1", "lannad: Mou Hitotsu no Sekai, Tomoyo-he", "FINISHED", "2008-07-01", "1"
"1", "larinet Kowashichatt", "FINISHED", "1963-01-01", "1"
"1", "lariS: CLIC", "UNKNOWN", "2014-01-01", "1"
"1", "lariS: Colorfu", "UNKNOWN", "2013-01-01", "1"
"1", "lariS: Connec", "UNKNOWN", "2011-01-01", "1"
"1", "lariS: Gravit", "UNKNOWN", "2016-01-01", "1"
"1", "lariS: iron", "UNKNOWN", "2010-01-01", "1"
"1", "lariS: Luminou", "UNKNOWN", "2012-01-01", "1"
"1", "lariS: Naisho no Hanash", "UNKNOWN", "2012-01-01", "1"
"1", "lariS: Nexu", "UNKNOWN", "2011-01-01", "1"
"1", "lariS: Reunio", "UNKNOWN", "2013-01-01", "1"
"1", "lariS: Ste", "UNKNOWN", "2014-01-01", "1"
"1", "lariS: Wake U", "UNKNOWN", "2012-01-01", "1"
"1", "lariS: with yo", "UNKNOWN", "2013-01-01", "1"
"1", "lassical Sex-Zon", "FINISHED", "1988-04-01", "3"
"1", "lassicaLoi", "FINISHED", "2016-10-01", "25"
"1", "lassicaloid (2017", "FINISHED", "2017-10-01", "25"
"1", "lassicaLoid 2nd Seaso", "FINISHED", "2017-10-01", "25"
"1", "lassmate no Okaasa", "FINISHED", "2007-04-01", "2"
"1", "lassroom of the Elite P", "UNKNOWN", "2015-01-01", "1"
"1", "lassroom☆Crisi", "FINISHED", "2015-07-01", "13"
"1", "lassroom☆Crisis 5.5: Tabi no Haji wa Uwanur", "FINISHED", "2015-10-01", "1"
"1", "lassroom☆Crisis: Tabi no Haji wa Uwanur", "FINISHED", "2015-10-01", "1"
"1", "laymor", "FINISHED", "2007-04-01", "26"
"1", "lazziquai: Beat in Lov", "UNKNOWN", "2008-01-01", "1"
"1", "leaning Switc", "FINISHED", "2008-07-01", "1"
"1", "leavag", "FINISHED", "2006-01-01", "2"
"1", "leopatr", "FINISHED", "1970-07-01", "1"
"1", "leopatra D.C", "FINISHED", "1989-04-01", "3"
"1", "LIMBE", "FINISHED", "2010-01-01", "1"
"1", "lione no Akar", "FINISHED", "2017-07-01", "12"
"1", "loc", "FINISHED", "1999-01-01", "1"
"1", "lock Lock Work", "FINISHED", "2009-10-01", "1"
"1", "lockwork Fighters: Hiwou's Wa", "UNKNOWN", "2000-10-01", "26"
"1", "lockwork Plane", "FINISHED", "2017-04-01", "12"
"1", "lon", "FINISHED", "2016-07-01", "1"
"1", "lose the Last Door", "UNKNOWN", "2007-01-01", "1"
"1", "losers: Side Blacklamb", "CURRENTLY", "2016-10-01", "12"
"1", "losers: Side Blacklamb", "FINISHED", "2016-01-01", "12"
"1", "love", "FINISHED", "1999-07-01", "1"
"1", "lover 4/", "FINISHED", "2000-07-01", "24"
"1", "luster ", "FINISHED", "2016-04-01", "1"
"1", "luster Edg", "FINISHED", "2005-10-01", "25"
"1", "luster Edge Special", "FINISHED", "2006-07-01", "3"
"1", "MFU Xueyuan: Shenshi Ji Jijia", "FINISHED", "2017-10-01", "24"
"1", "MFU Xueyuan: Wangzi Peng Peng Qi", "FINISHED", "2016-10-01", "24"
"1", "obalt Memorie", "FINISHED", "2017-07-01", "1"
"1", "obalt Worl", "FINISHED", "2016-10-01", "1"
"1", "obra The Animatio", "FINISHED", "2010-01-01", "13"
"1", "obra The Animation: The Psycho-Gu", "FINISHED", "2008-07-01", "4"
"1", "obra The Animation: Time Driv", "FINISHED", "2009-04-01", "2"
"1", "ocktail Prince: Making Love!", "FINISHED", "2016-07-01", "1"
"1", "ocktail Prince: Shaking Night!", "FINISHED", "2018-01-01", "1"
"1", "oCO & NiC", "FINISHED", "2016-04-01", "39"
"1", "ocoaSigarette-P: Tsuki Tab", "UNKNOWN", "2014-01-01", "1"
"1", "ocolor", "FINISHED", "2017-04-01", "1"
"1", "ocomong ", "FINISHED", "2011-04-01", "26"
"1", "ocomong ", "FINISHED", "2015-04-01", "26"
"1", "ode Geass Gaiden: Boukoku no Akito Picture Dram", "UNKNOWN", "2000-01-01", "4"
"1", "ode Geass Movie: Lelouch of the Re;surrectio", "UNKNOWN", "2019-01-01", "1"
"1", "ode Geass Movie: Lelouch of the Re;surrection Picture Dram", "UNKNOWN", "2019-01-01", "2"
"1", "ode Geass: Akito the Exile", "UNKNOWN", "2000-01-01", "5"
"1", "ode Geass: Boukoku no Akit", "FINISHED", "2012-07-01", "1"
"1", "ode Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorit", "FINISHED", "2012-07-01", "1"
"1", "ode Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryu", "FINISHED", "2013-07-01", "1"
"1", "ode Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Dram", "FINISHED", "2013-10-01", "1"
"1", "ode Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Ots", "FINISHED", "2015-04-01", "1"
"1", "ode Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Dram", "FINISHED", "2015-04-01", "1"
"1", "ode Geass: Boukoku no Akito 4 - Nikushimi no Kioku kar", "FINISHED", "2015-07-01", "1"
"1", "ode Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Dram", "FINISHED", "2015-10-01", "1"
"1", "ode Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi ", "FINISHED", "2016-01-01", "1"
"1", "ode Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e Picture Dram", "FINISHED", "2016-04-01", "1"
"1", "ode Geass: Fukkatsu no Lelouc", "FINISHED", "2019-01-01", "1"
"1", "ode Geass: Fukkatsu no Lelouch Picture Dram", "FINISHED", "2019-10-01", "2"
"1", "ode Geass: Fukkatsu no Lelouch Picture Drama - Shinkai no Kaker", "FINISHED", "2019-10-01", "2"
"1", "ode Geass: Hangyaku no Lelouc", "FINISHED", "2006-10-01", "25"
"1", "ode Geass: Hangyaku no Lelouch - Kiseki no Birthda", "FINISHED", "2010-04-01", "1"
"1", "ode Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flas", "FINISHED", "2010-04-01", "1"
"1", "ode Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Dram", "FINISHED", "2010-04-01", "1"
"1", "ode Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Specia", "FINISHED", "2010-04-01", "1"
"1", "ode Geass: Hangyaku no Lelouch - Nunnally in Wonderlan", "FINISHED", "2012-07-01", "1"
"1", "ode Geass: Hangyaku no Lelouch DVD Magazine Picture Dram", "FINISHED", "2007-01-01", "4"
"1", "ode Geass: Hangyaku no Lelouch I - Koudo", "FINISHED", "2017-10-01", "1"
"1", "ode Geass: Hangyaku no Lelouch II - Hando", "FINISHED", "2018-01-01", "1"
"1", "ode Geass: Hangyaku no Lelouch III - Oudo", "FINISHED", "2018-04-01", "1"
"1", "ode Geass: Hangyaku no Lelouch Picture Dram", "FINISHED", "2007-01-01", "9"
"1", "ode Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zeny", "FINISHED", "2013-07-01", "1"
"1", "ode Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taika", "FINISHED", "2017-01-01", "1"
"1", "ode Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversar", "FINISHED", "2017-04-01", "1"
"1", "ode Geass: Hangyaku no Lelouch R", "FINISHED", "2008-04-01", "25"
"1", "ode Geass: Hangyaku no Lelouch R2 Flash Special", "FINISHED", "2008-07-01", "9"
"1", "ode Geass: Hangyaku no Lelouch R2 Omake Flas", "FINISHED", "2008-07-01", "9"
"1", "ode Geass: Hangyaku no Lelouch R2 Picture Dram", "FINISHED", "2008-07-01", "9"
"1", "ode Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratoriu", "FINISHED", "2014-01-01", "1"
"1", "ode Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requie", "FINISHED", "2009-07-01", "1"
"1", "ode Geass: Hangyaku no Lelouch Recap", "FINISHED", "2006-10-01", "2"
"1", "ode Geass: Hangyaku no Lelouch Special Edition - Black Rebellio", "FINISHED", "2008-01-01", "1"
"1", "ode Geass: Lelouch of the Rebellion - Kiseki no Birthday Picture Dram", "UNKNOWN", "2010-01-01", "1"
"1", "ode Geass: Lelouch of the Rebellion - Kiseki no Birthday Picture Drama Flash Specia", "UNKNOWN", "2010-01-01", "1"
"1", "ode Geass: Lelouch of the Rebellion Picture Drama - Kiseki no Anniversar", "UNKNOWN", "2017-01-01", "1"
"1", "ode Geass: Lelouch of the Rebellion R2 Flash Special", "UNKNOWN", "2008-07-01", "9"
"1", "ode Geass: Lelouch of the Rebellion R2 Picture Dram", "UNKNOWN", "2000-01-01", "9"
"1", "ode Geass: Lelouch of the Rebellion R2 Picture Drama - Last Moratoriu", "UNKNOWN", "2014-01-01", "1"
"1", "ode Geass: Lelouch of the Rebellion Recap", "UNKNOWN", "2000-01-01", "2"
"1", "ode Geass: Soubou no Oz Picture Dram", "FINISHED", "2013-01-01", "5"
"1", "ode Lyok", "FINISHED", "2003-10-01", "97"
"1", "ode-", "FINISHED", "2007-07-01", "12"
"1", "ode: Breake", "FINISHED", "2012-10-01", "13"
"1", "ode: Breaker (2012", "FINISHED", "2012-10-01", "3"
"1", "ode:Breake", "FINISHED", "2012-10-01", "13"
"1", "ode:Breaker OV", "FINISHED", "2012-10-01", "3"
"1", "ode:Realize - Sousei no Himegim", "FINISHED", "2017-10-01", "12"
"1", "ode:Realize - Sousei no Himegimi - Set a Thief to Catch a Thie", "FINISHED", "2018-04-01", "1"
"1", "ode:Realize: Sousei no Himegim", "FINISHED", "2017-10-01", "12"
"1", "odename: Robotec", "FINISHED", "1985-01-01", "1"
"1", "offee Brea", "FINISHED", "1977-01-01", "1"
"1", "offee Ikaga Desho", "FINISHED", "2018-07-01", "30"
"1", "offee Ikaga Desho", "UNKNOWN", "2018-01-01", "30"
"1", "offee Tadaik", "FINISHED", "2011-01-01", "1"
"1", "ofun Gal no Coff", "FINISHED", "2005-01-01", "10"
"1", "ofun Gal no Coff", "UNKNOWN", "2006-01-01", "11"
"1", "ofun Gal no Coff", "FINISHED", "2006-04-01", "12"
"1", "ofun Gal no Coffy (2005", "UNKNOWN", "2005-01-01", "10"
"1", "ofun Gal no Coffy (ONA", "FINISHED", "2011-04-01", "10"
"1", "ofun Gal no Coffy (TV", "FINISHED", "2006-04-01", "11"
